species,lat,lon
Emys orbicularis,41.716887,12.434674
Emys orbicularis,41.717097,9.384313
Emys orbicularis,41.71839,8.812184
Emys orbicularis,41.719114,36.017471
Emys orbicularis,41.7193,8.809263
Emys orbicularis,41.719846,8.809265
Emys orbicularis,41.720474,8.810429
Emys orbicularis,41.720474,8.810429
Emys orbicularis,41.720837,8.81216
Emys orbicularis,41.720837,8.81216
Emys orbicularis,41.721435,8.807423
Emys orbicularis,41.721536,8.807186
Emys orbicularis,41.721567,8.808529
Emys orbicularis,41.730492,28.152752
Emys orbicularis,41.730613,44.706736
Emys orbicularis,41.7354,41.79802
Emys orbicularis,41.742803,12.212834
Emys orbicularis,41.744455,44.759915
Emys orbicularis,41.747753,8.870962
Emys orbicularis,41.75,-5.71
Emys orbicularis,41.75,-6.53
Emys orbicularis,41.75,-6.53
Emys orbicularis,41.75,-5.71
Emys orbicularis,41.76344,44.952779
Emys orbicularis,41.768113,25.886731
Emys orbicularis,41.770013,44.781608
Emys orbicularis,41.778606,36.151024
Emys orbicularis,41.779216,44.78608
Emys orbicularis,41.779999,-2.58
Emys orbicularis,41.779999,-2.46
Emys orbicularis,41.779999,3.06
Emys orbicularis,41.779999,2.7
Emys orbicularis,41.779999,2.58
Emys orbicularis,41.78,2.7
Emys orbicularis,41.78,2.58
Emys orbicularis,41.78,2.82
Emys orbicularis,41.78,3.06
Emys orbicularis,41.78,-2.58
Emys orbicularis,41.78,-2.46
Emys orbicularis,41.78,2.71
Emys orbicularis,41.78,2.22
Emys orbicularis,41.78,1.86
Emys orbicularis,41.784683,19.747032
Emys orbicularis,41.78698,44.610978
Emys orbicularis,41.796701,20.620025
Emys orbicularis,41.79891,0.692579
Emys orbicularis,41.806734,2.684669
Emys orbicularis,41.809748,12.07969
Emys orbicularis,41.81,15.99
Emys orbicularis,41.812456,12.110379
Emys orbicularis,41.813749,15.932688
Emys orbicularis,41.818025,2.622737
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82,23.47
Emys orbicularis,41.82378,48.088184
Emys orbicularis,41.82817,19.375127
Emys orbicularis,41.849998,0.89
Emys orbicularis,41.849998,0.77
Emys orbicularis,41.85,0.89
Emys orbicularis,41.85,0.77
Emys orbicularis,41.855544,2.683176
Emys orbicularis,41.858104,25.051308
Emys orbicularis,41.858144,16.100063
Emys orbicularis,41.858325,12.148765
Emys orbicularis,41.858501,19.388939
Emys orbicularis,41.86,-1.73
Emys orbicularis,41.86,19.4
Emys orbicularis,41.86,19.38
Emys orbicularis,41.86,19.35
Emys orbicularis,41.86,19.38
Emys orbicularis,41.860195,-5.885393
Emys orbicularis,41.861,41.784901
Emys orbicularis,41.868577,14.824552
Emys orbicularis,41.869999,-2.58
Emys orbicularis,41.869999,-2.46
Emys orbicularis,41.869999,2.82
Emys orbicularis,41.869999,2.7
Emys orbicularis,41.869999,2.34
Emys orbicularis,41.87,2.34
Emys orbicularis,41.87,2.7
Emys orbicularis,41.87,2.46
Emys orbicularis,41.87,2.82
Emys orbicularis,41.87,-2.58
Emys orbicularis,41.87,-2.46
Emys orbicularis,41.87,3.07
Emys orbicularis,41.87,2.71
Emys orbicularis,41.87,2.83
Emys orbicularis,41.87,23.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.32
Emys orbicularis,41.87,23.36
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.33
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.32
Emys orbicularis,41.87,19.35
Emys orbicularis,41.87,19.36
Emys orbicularis,41.87,19.35
Emys orbicularis,41.875939,48.004326
Emys orbicularis,41.886018,2.610689
Emys orbicularis,41.886804,2.777894
Emys orbicularis,41.888069,2.616032
Emys orbicularis,41.89,19.32
Emys orbicularis,41.899441,48.453148
Emys orbicularis,41.9,23.44
Emys orbicularis,41.908769,16.18531
Emys orbicularis,41.913221,19.218887
Emys orbicularis,41.919755,12.463223
Emys orbicularis,41.92,19.28
Emys orbicularis,41.92,19.28
Emys orbicularis,41.92,19.33
Emys orbicularis,41.92,19.23
Emys orbicularis,41.926567,16.136649
Emys orbicularis,41.927183,2.738801
Emys orbicularis,41.928062,8.622272
Emys orbicularis,41.928241,44.689204
Emys orbicularis,41.93,-6.29
Emys orbicularis,41.93,-0.65
Emys orbicularis,41.93,19.3
Emys orbicularis,41.93,19.28
Emys orbicularis,41.93,-0.65
Emys orbicularis,41.930278,2.768487
Emys orbicularis,41.931138,48.170036
Emys orbicularis,41.931449,48.55227
Emys orbicularis,41.932955,12.010413
Emys orbicularis,41.935864,19.507864
Emys orbicularis,41.939999,-0.77
Emys orbicularis,41.94,-0.77
Emys orbicularis,41.94,19.33
Emys orbicularis,41.942109,16.173755
Emys orbicularis,41.946297,41.677465
Emys orbicularis,41.95,-8.22
Emys orbicularis,41.950001,-8.22
Emys orbicularis,41.959999,3.06
Emys orbicularis,41.959999,2.7
Emys orbicularis,41.959999,-2.58
Emys orbicularis,41.959999,2.46
Emys orbicularis,41.96,2.7
Emys orbicularis,41.96,2.46
Emys orbicularis,41.96,3.06
Emys orbicularis,41.96,-2.58
Emys orbicularis,41.96,3.19
Emys orbicularis,41.96,2.83
Emys orbicularis,41.962582,46.060483
Emys orbicularis,41.968472,9.405475
Emys orbicularis,41.97,19.36
Emys orbicularis,41.97259,19.321325
Emys orbicularis,41.974213,44.76173
Emys orbicularis,41.975506,12.028791
Emys orbicularis,41.977279,19.302578
Emys orbicularis,41.979049,41.992234
Emys orbicularis,41.98,3.13
Emys orbicularis,41.98,3.13
Emys orbicularis,41.984523,41.601152
Emys orbicularis,41.984573,19.444275
Emys orbicularis,41.99,27.99
Emys orbicularis,41.99,19.28
Emys orbicularis,41.992437,41.760916
Emys orbicularis,41.997338,13.625977
Emys orbicularis,41.998482,19.521316
Emys orbicularis,42.007015,41.849247
Emys orbicularis,42.008357,27.812481
Emys orbicularis,42.01,-5.96
Emys orbicularis,42.01,3.18
Emys orbicularis,42.01,3.18
Emys orbicularis,42.01,3.18
Emys orbicularis,42.01,3.18
Emys orbicularis,42.01,3.18
Emys orbicularis,42.01,3.18
Emys orbicularis,42.01,3.18
Emys orbicularis,42.018788,41.927481
Emys orbicularis,42.02,-5.72
Emys orbicularis,42.02,0.52
Emys orbicularis,42.02,0.64
Emys orbicularis,42.02,28
Emys orbicularis,42.02,28
Emys orbicularis,42.02,28
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,3.15
Emys orbicularis,42.02,-5.72
Emys orbicularis,42.02,0.52
Emys orbicularis,42.02,0.64
Emys orbicularis,42.03,3.12
Emys orbicularis,42.031292,18.864811
Emys orbicularis,42.032794,18.915663
Emys orbicularis,42.036536,27.878546
Emys orbicularis,42.03838,18.801994
Emys orbicularis,42.039604,9.012893
Emys orbicularis,42.04,-1.49
Emys orbicularis,42.04,3.19
Emys orbicularis,42.04,3.19
Emys orbicularis,42.04,3.19
Emys orbicularis,42.049081,14.200179
Emys orbicularis,42.049999,3.18
Emys orbicularis,42.049999,3.06
Emys orbicularis,42.05,3.06
Emys orbicularis,42.05,3.18
Emys orbicularis,42.05,3.19
Emys orbicularis,42.05,27.96
Emys orbicularis,42.05,27.98
Emys orbicularis,42.05,27.92
Emys orbicularis,42.053237,14.384442
Emys orbicularis,42.058617,24.727102
Emys orbicularis,42.06,41.72
Emys orbicularis,42.060408,27.978725
Emys orbicularis,42.066971,27.85693
Emys orbicularis,42.074834,19.474551
Emys orbicularis,42.07886,18.980299
Emys orbicularis,42.080735,14.337358
Emys orbicularis,42.081387,8.717817
Emys orbicularis,42.081387,8.717817
Emys orbicularis,42.082317,27.868718
Emys orbicularis,42.085624,27.89971
Emys orbicularis,42.09,41.7
Emys orbicularis,42.090301,24.849971
Emys orbicularis,42.096714,27.81854
Emys orbicularis,42.1,42.04
Emys orbicularis,42.1,42.04
Emys orbicularis,42.101186,18.918237
Emys orbicularis,42.105398,35.18432
Emys orbicularis,42.11,-5.6
Emys orbicularis,42.11,-6.4
Emys orbicularis,42.11,-0.4
Emys orbicularis,42.11,-0.64
Emys orbicularis,42.110001,-6.4
Emys orbicularis,42.110001,-0.64
Emys orbicularis,42.110001,-0.4
Emys orbicularis,42.110001,-5.6
Emys orbicularis,42.111812,27.935844
Emys orbicularis,42.116384,25.138431
Emys orbicularis,42.118383,18.965601
Emys orbicularis,42.119303,9.41065
Emys orbicularis,42.123369,-8.644075
Emys orbicularis,42.129401,14.218372
Emys orbicularis,42.13,-1.73
Emys orbicularis,42.13,-1.61
Emys orbicularis,42.133185,35.128737
Emys orbicularis,42.139108,18.956569
Emys orbicularis,42.139999,-8.58
Emys orbicularis,42.139999,3.06
Emys orbicularis,42.14,2.7
Emys orbicularis,42.14,-8.58
Emys orbicularis,42.14,3.06
Emys orbicularis,42.14,2.7
Emys orbicularis,42.14,19.03
Emys orbicularis,42.147544,41.98237
Emys orbicularis,42.148364,43.784777
Emys orbicularis,42.149862,8.601107
Emys orbicularis,42.15,26.98
Emys orbicularis,42.15,27.83
Emys orbicularis,42.152698,34.81713
Emys orbicularis,42.154549,41.812626
Emys orbicularis,42.158081,14.336691
Emys orbicularis,42.16,-8.62
Emys orbicularis,42.16,27.83
Emys orbicularis,42.161215,41.951536
Emys orbicularis,42.161722,-8.641092
Emys orbicularis,42.164135,12.19392
Emys orbicularis,42.16635,9.54593
Emys orbicularis,42.179822,2.996205
Emys orbicularis,42.18,18.97
Emys orbicularis,42.182355,43.615532
Emys orbicularis,42.182801,14.308747
Emys orbicularis,42.186291,41.77461
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,18.96
Emys orbicularis,42.19,27.18
Emys orbicularis,42.190725,34.883063
Emys orbicularis,42.190773,27.932469
Emys orbicularis,42.191613,34.89421
Emys orbicularis,42.193902,18.926171
Emys orbicularis,42.197999,18.900812
Emys orbicularis,42.2,19.07
Emys orbicularis,42.202079,27.622254
Emys orbicularis,42.202155,48.09457
Emys orbicularis,42.203293,19.001757
Emys orbicularis,42.205286,27.636017
Emys orbicularis,42.206705,27.64923
Emys orbicularis,42.207392,27.612329
Emys orbicularis,42.209466,12.122715
Emys orbicularis,42.211139,12.043552
Emys orbicularis,42.21204,27.701694
Emys orbicularis,42.212882,27.71066
Emys orbicularis,42.213291,3.100874
Emys orbicularis,42.215533,3.023647
Emys orbicularis,42.216582,27.729961
Emys orbicularis,42.217838,3.109818
Emys orbicularis,42.219911,27.787853
Emys orbicularis,42.22,-7.73
Emys orbicularis,42.22,-8.21
Emys orbicularis,42.22,-7.85
Emys orbicularis,42.22,-8.09
Emys orbicularis,42.22,-1.73
Emys orbicularis,42.220001,-8.09
Emys orbicularis,42.220001,-7.85
Emys orbicularis,42.220001,-7.73
Emys orbicularis,42.220001,-8.21
Emys orbicularis,42.221283,27.685237
Emys orbicularis,42.2214,3.0945
Emys orbicularis,42.223077,27.758367
Emys orbicularis,42.224734,3.093331
Emys orbicularis,42.226323,48.054009
Emys orbicularis,42.226652,3.138307
Emys orbicularis,42.226789,27.742726
Emys orbicularis,42.22687,3.18902
Emys orbicularis,42.22693,23.780182
Emys orbicularis,42.227922,48.187803
Emys orbicularis,42.22839,27.77263
Emys orbicularis,42.23,3.06
Emys orbicularis,42.23,19.06
Emys orbicularis,42.23,3.07
Emys orbicularis,42.23,3.06
Emys orbicularis,42.23064,3.11192
Emys orbicularis,42.233547,27.777984
Emys orbicularis,42.235084,48.112192
Emys orbicularis,42.235167,27.750808
Emys orbicularis,42.237043,27.644081
Emys orbicularis,42.237486,27.705117
Emys orbicularis,42.237766,3.07189
Emys orbicularis,42.238885,48.08862
Emys orbicularis,42.24,19.08
Emys orbicularis,42.24,19.08
Emys orbicularis,42.24,19.09
Emys orbicularis,42.24,19.08
Emys orbicularis,42.241163,3.185817
Emys orbicularis,42.241362,27.680956
Emys orbicularis,42.24333,48.094936
Emys orbicularis,42.245191,3.067565
Emys orbicularis,42.245361,3.103351
Emys orbicularis,42.247712,27.707362
Emys orbicularis,42.248933,48.149431
Emys orbicularis,42.252094,27.720736
Emys orbicularis,42.254815,3.138844
Emys orbicularis,42.255987,3.033113
Emys orbicularis,42.258166,27.639441
Emys orbicularis,42.258348,27.614404
Emys orbicularis,42.260208,27.748865
Emys orbicularis,42.260349,3.06596
Emys orbicularis,42.264633,19.117988
Emys orbicularis,42.265967,8.705924
Emys orbicularis,42.267145,27.748571
Emys orbicularis,42.267368,8.668257
Emys orbicularis,42.267603,3.094143
Emys orbicularis,42.268053,27.655419
Emys orbicularis,42.269049,48.18379
Emys orbicularis,42.269925,-8.055338
Emys orbicularis,42.270887,8.69862
Emys orbicularis,42.272184,27.792476
Emys orbicularis,42.274063,41.647385
Emys orbicularis,42.274095,27.742142
Emys orbicularis,42.274491,12.054162
Emys orbicularis,42.276302,27.759031
Emys orbicularis,42.277,41.640652
Emys orbicularis,42.277403,27.728106
Emys orbicularis,42.277831,3.121472
Emys orbicularis,42.28,27.75
Emys orbicularis,42.28,27.75
Emys orbicularis,42.28,27.75
Emys orbicularis,42.28,27.74
Emys orbicularis,42.280904,27.687586
Emys orbicularis,42.282318,27.70849
Emys orbicularis,42.283845,27.690971
Emys orbicularis,42.2852,27.707337
Emys orbicularis,42.28571,27.767961
Emys orbicularis,42.286662,27.752553
Emys orbicularis,42.29,27.72
Emys orbicularis,42.29,27.72
Emys orbicularis,42.290587,27.753759
Emys orbicularis,42.29346,27.657539
Emys orbicularis,42.296797,27.718134
Emys orbicularis,42.297929,27.652172
Emys orbicularis,42.299009,27.760498
Emys orbicularis,42.299678,27.693482
Emys orbicularis,42.299999,-1.24
Emys orbicularis,42.3,-1.24
Emys orbicularis,42.3,27.72
Emys orbicularis,42.3,27.72
Emys orbicularis,42.300508,27.703996
Emys orbicularis,42.300787,27.769468
Emys orbicularis,42.302197,27.726059
Emys orbicularis,42.303874,48.083194
Emys orbicularis,42.305392,9.549185
Emys orbicularis,42.305497,9.550334
Emys orbicularis,42.309152,27.602007
Emys orbicularis,42.31,-7.85
Emys orbicularis,42.31,-7.73
Emys orbicularis,42.31,-1.73
Emys orbicularis,42.31,-1.6
Emys orbicularis,42.31,27.73
Emys orbicularis,42.310001,-7.85
Emys orbicularis,42.310001,-7.73
Emys orbicularis,42.310484,27.645319
Emys orbicularis,42.311116,27.602439
Emys orbicularis,42.312247,27.746172
Emys orbicularis,42.313007,48.013174
Emys orbicularis,42.314329,27.730014
Emys orbicularis,42.315196,27.706678
Emys orbicularis,42.315836,27.703192
Emys orbicularis,42.316569,3.03676
Emys orbicularis,42.317179,3.142079
Emys orbicularis,42.317209,27.633538
Emys orbicularis,42.31749,48.058214
Emys orbicularis,42.318318,3.052985
Emys orbicularis,42.319595,27.772587
Emys orbicularis,42.32,-3.3
Emys orbicularis,42.32,3.19
Emys orbicularis,42.32,3.31
Emys orbicularis,42.32,25.79
Emys orbicularis,42.32,27.76
Emys orbicularis,42.32,27.75
Emys orbicularis,42.32,-3.3
Emys orbicularis,42.32358,27.654985
Emys orbicularis,42.324322,11.913249
Emys orbicularis,42.325121,3.051911
Emys orbicularis,42.325554,27.734598
Emys orbicularis,42.325833,27.773593
Emys orbicularis,42.33,27.72
Emys orbicularis,42.33,27.73
Emys orbicularis,42.33,27.73
Emys orbicularis,42.330376,27.724857
Emys orbicularis,42.330376,27.724857
Emys orbicularis,42.33145,27.641956
Emys orbicularis,42.332081,27.692507
Emys orbicularis,42.332287,27.642597
Emys orbicularis,42.332793,3.01416
Emys orbicularis,42.334374,27.698172
Emys orbicularis,42.336395,27.609626
Emys orbicularis,42.338279,11.685886
Emys orbicularis,42.33957,27.720695
Emys orbicularis,42.34,27.71
Emys orbicularis,42.340886,27.744988
Emys orbicularis,42.341085,3.069301
Emys orbicularis,42.341319,27.748582
Emys orbicularis,42.342429,27.665678
Emys orbicularis,42.343238,27.746363
Emys orbicularis,42.344396,27.776736
Emys orbicularis,42.345041,18.729562
Emys orbicularis,42.346677,24.643783
Emys orbicularis,42.347109,27.713947
Emys orbicularis,42.347393,3.132622
Emys orbicularis,42.348472,8.612502
Emys orbicularis,42.348529,27.748252
Emys orbicularis,42.348833,8.612163
Emys orbicularis,42.348977,8.612417
Emys orbicularis,42.349026,8.612356
Emys orbicularis,42.34903,8.612362
Emys orbicularis,42.349144,8.612339
Emys orbicularis,42.34915,3.17002
Emys orbicularis,42.349171,8.612253
Emys orbicularis,42.349781,48.192062
Emys orbicularis,42.349802,27.709537
Emys orbicularis,42.35,26.42
Emys orbicularis,42.352302,27.674448
Emys orbicularis,42.357255,27.727705
Emys orbicularis,42.36,27.7
Emys orbicularis,42.361455,19.238857
Emys orbicularis,42.361798,19.175949
Emys orbicularis,42.363328,27.639505
Emys orbicularis,42.363845,27.789694
Emys orbicularis,42.364345,27.799409
Emys orbicularis,42.36542,48.022508
Emys orbicularis,42.36548,48.063215
Emys orbicularis,42.365801,48.030158
Emys orbicularis,42.367239,27.011058
Emys orbicularis,42.370661,27.667255
Emys orbicularis,42.371103,18.64197
Emys orbicularis,42.372727,3.088505
Emys orbicularis,42.374644,27.674057
Emys orbicularis,42.375694,27.638313
Emys orbicularis,42.375807,23.495055
Emys orbicularis,42.377655,27.784214
Emys orbicularis,42.377674,27.660477
Emys orbicularis,42.379478,12.056812
Emys orbicularis,42.379938,27.755682
Emys orbicularis,42.382442,27.612257
Emys orbicularis,42.385758,48.072213
Emys orbicularis,42.385811,27.682028
Emys orbicularis,42.386269,27.674294
Emys orbicularis,42.386414,27.635966
Emys orbicularis,42.387374,27.770136
Emys orbicularis,42.387972,3.179296
Emys orbicularis,42.389029,27.795743
Emys orbicularis,42.389999,-1.24
Emys orbicularis,42.39,-1.24
Emys orbicularis,42.39,27.39
Emys orbicularis,42.39,27.39
Emys orbicularis,42.391081,42.082487
Emys orbicularis,42.393315,18.717442
Emys orbicularis,42.39624,48.194568
Emys orbicularis,42.397656,8.644791
Emys orbicularis,42.397657,8.644686
Emys orbicularis,42.397697,8.644857
Emys orbicularis,42.397908,8.644535
Emys orbicularis,42.397957,8.644884
Emys orbicularis,42.398555,27.789115
Emys orbicularis,42.399395,3.17502
Emys orbicularis,42.4,1.97
Emys orbicularis,42.4,-1.85
Emys orbicularis,42.4,-1.36
Emys orbicularis,42.4,-1.48
Emys orbicularis,42.4,-1.6
Emys orbicularis,42.4,8.65
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,8.65
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.32
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.42
Emys orbicularis,42.4,27.44
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.43
Emys orbicularis,42.4,27.43
Emys orbicularis,42.400002,1.97
Emys orbicularis,42.400002,-1.36
Emys orbicularis,42.400391,27.435608
Emys orbicularis,42.400886,9.533203
Emys orbicularis,42.403774,11.37586
Emys orbicularis,42.405311,8.644273
Emys orbicularis,42.407488,-9.021661
Emys orbicularis,42.41,8.66
Emys orbicularis,42.41,27.48
Emys orbicularis,42.419079,8.659014
Emys orbicularis,42.4191,8.6588
Emys orbicularis,42.419486,8.661092
Emys orbicularis,42.419581,8.659429
Emys orbicularis,42.419655,8.659286
Emys orbicularis,42.419723,8.660255
Emys orbicularis,42.419853,8.660711
Emys orbicularis,42.419862,8.661051
Emys orbicularis,42.420058,8.661585
Emys orbicularis,42.420297,8.661864
Emys orbicularis,42.420374,8.662401
Emys orbicularis,42.420397,27.462447
Emys orbicularis,42.420635,8.662523
Emys orbicularis,42.421114,8.662516
Emys orbicularis,42.421751,8.662689
Emys orbicularis,42.422183,8.663413
Emys orbicularis,42.422317,23.471642
Emys orbicularis,42.423872,8.665293
Emys orbicularis,42.426951,47.817571
Emys orbicularis,42.429785,27.503077
Emys orbicularis,42.43,27.44
Emys orbicularis,42.432101,47.811414
Emys orbicularis,42.435336,47.787618
Emys orbicularis,42.44,27.46
Emys orbicularis,42.44,27.47
Emys orbicularis,42.44,27.46
Emys orbicularis,42.44,27.46
Emys orbicularis,42.44,27.46
Emys orbicularis,42.44,27.46
Emys orbicularis,42.44,27.54
Emys orbicularis,42.44,18.77
Emys orbicularis,42.44,27.46
Emys orbicularis,42.44,27.45
Emys orbicularis,42.442076,-9.00549
Emys orbicularis,42.442459,-1.597878
Emys orbicularis,42.444879,27.46727
Emys orbicularis,42.447399,27.462215
Emys orbicularis,42.447399,27.462215
Emys orbicularis,42.45,27.49
